WELL NAME,DEPTH (M),BVW (V/V),CARB_FLAG (UNITLESS),COAL_FLAG (UNITLESS),KLOGH (MD),PHIF (V/V),RHOFL (G/CM3),RHOMA (G/CM3),RW (OHMM),SAND_FLAG (UNITLESS),SW (V/V),TEMP (DEGC),VSH (V/V),LITHOTYPE
15/9-19 BT2,4130.802,0.219401,0.0,0.0,2031.0752,0.22413000000000002,0.9,2.64,0.0202106,1.0,0.9789000000000002,122.2361,0.0539,F-TIDAL CHANNEL
15/9-19 BT2,4130.9544,0.215954,0.0,0.0,1777.1709,0.215954,0.9,2.64,0.0202102,1.0,1.0,122.2396,0.0531,F-TIDAL CHANNEL
15/9-19 BT2,4131.1068,0.20684,0.0,0.0,1177.0038,0.20684,0.9,2.64,0.0202097,1.0,1.0,122.243,0.0649,F-TIDAL CHANNEL
15/9-19 BT2,4131.2592,0.194667,0.0,0.0,1289.434,0.194667,0.9,2.64,0.0202092,1.0,1.0,122.2465,0.0497,F-TIDAL CHANNEL
15/9-19 BT2,4131.4116,0.192053,0.0,0.0,1175.8047,0.192053,0.9,2.64,0.020208700000000003,1.0,1.0,122.2499,0.0518,F-TIDAL CHANNEL
15/9-19 BT2,4131.564,0.161918,1.0,0.0,0.1,0.161918,0.9,2.71,0.0202082,0.0,1.0,122.25340000000004,0.0585,F-TIDAL CHANNEL
15/9-19 BT2,4131.7164,0.15554300000000001,1.0,0.0,0.1,0.15554300000000001,0.9,2.71,0.0202077,0.0,1.0,122.2568,0.0559,F-TIDAL CHANNEL
15/9-19 BT2,4131.8688,0.170122,1.0,0.0,0.1,0.170122,0.9,2.71,0.020207299999999997,0.0,1.0,122.2602,0.0577,F-TIDAL CHANNEL
15/9-19 BT2,4132.0212,0.189884,0.0,0.0,696.1819,0.189884,0.9,2.64,0.020206799999999997,1.0,1.0,122.2637,0.0751,F-TIDAL CHANNEL
15/9-19 BT2,4132.1736,0.194333,0.0,0.0,930.4264,0.206632,0.9,2.64,0.0202063,1.0,0.9405,122.26710000000004,0.076,F-TIDAL CHANNEL
15/9-19 BT2,4132.326,0.16559300000000002,0.0,0.0,1515.4613,0.21734699999999998,0.9,2.64,0.0202058,1.0,0.7619,122.2706,0.062,F-TIDAL CHANNEL
15/9-19 BT2,4132.4784,0.17180899999999996,0.0,0.0,1695.8014,0.214238,0.9,2.64,0.0202053,1.0,0.802,122.274,0.0538,F-TIDAL CHANNEL
15/9-19 BT2,4132.6308,0.189361,0.0,0.0,1560.7197,0.21717199999999998,0.9,2.64,0.0202048,1.0,0.8719,122.2775,0.0604,F-TIDAL CHANNEL
15/9-19 BT2,4132.7832,0.207391,0.0,0.0,1394.4569,0.21762600000000001,0.9,2.64,0.0202044,1.0,0.953,122.2809,0.0663,F-TIDAL CHANNEL
15/9-19 BT2,4132.9356,0.209123,0.0,0.0,1525.6715,0.214085,0.9,2.64,0.0202039,1.0,0.9768,122.2844,0.0588,F-TIDAL CHANNEL
15/9-19 BT2,4133.088,0.20288499999999998,0.0,0.0,2042.8402,0.220921,0.9,2.64,0.020203400000000003,1.0,0.9184000000000002,122.2878,0.0508,F-TIDAL CHANNEL
15/9-19 BT2,4133.2404,0.223582,0.0,0.0,3296.8862,0.22668400000000002,0.9,2.64,0.020202900000000003,1.0,0.9863,122.2912,0.0328,F-TIDAL CHANNEL
15/9-19 BT2,4133.3928,0.221791,0.0,0.0,3152.8342,0.221791,0.9,2.64,0.0202024,1.0,1.0,122.2947,0.0306,F-TIDAL CHANNEL
15/9-19 BT2,4133.5452,0.208948,0.0,0.0,2119.5203,0.21864299999999998,0.9,2.64,0.020201900000000002,1.0,0.9557000000000002,122.2981,0.047,F-TIDAL CHANNEL
15/9-19 BT2,4133.6976,0.20241099999999998,0.0,0.0,1825.6399,0.217479,0.9,2.64,0.0202014,1.0,0.9307,122.3016,0.0532,F-TIDAL CHANNEL
15/9-19 BT2,4133.85,0.213009,0.0,0.0,1586.817,0.21957,0.9,2.64,0.020201,1.0,0.9701,122.305,0.0618,F-TIDAL CHANNEL
15/9-19 BT2,4134.0024,0.220006,0.0,0.0,1411.4254,0.220006,0.9,2.64,0.0202005,1.0,1.0,122.3085,0.0678,F-TIDAL CHANNEL
15/9-19 BT2,4134.1548,0.21113200000000001,0.0,0.0,1772.9164,0.21113200000000001,0.9,2.64,0.0202,1.0,1.0,122.3119,0.0489,F-TIDAL CHANNEL
15/9-19 BT2,4134.3072,0.20730500000000002,0.0,0.0,1643.9229,0.20730500000000002,0.9,2.64,0.020199500000000002,1.0,1.0,122.3153,0.0492,F-TIDAL CHANNEL
15/9-19 BT2,4134.4596,0.21206799999999998,0.0,0.0,1404.8368,0.21206799999999998,0.9,2.64,0.020199,1.0,1.0,122.3188,0.061,F-TIDAL CHANNEL
15/9-19 BT2,4134.612,0.213081,0.0,0.0,1457.9636,0.213081,0.9,2.64,0.0201985,1.0,1.0,122.3222,0.0601,F-TIDAL CHANNEL
15/9-19 BT2,4134.7644,0.21616100000000002,0.0,0.0,1571.828,0.21616100000000002,0.9,2.64,0.0201981,1.0,1.0,122.3257,0.0592,F-TIDAL CHANNEL
15/9-19 BT2,4134.9168,0.211774,0.0,0.0,1371.0118000000002,0.211774,0.9,2.64,0.0201976,1.0,1.0,122.3291,0.0619,F-TIDAL CHANNEL
15/9-19 BT2,4135.0692,0.211486,0.0,0.0,1642.6942,0.211486,0.9,2.64,0.0201971,1.0,1.0,122.3325,0.0529,F-TIDAL CHANNEL
15/9-19 BT2,4135.2216,0.209439,0.0,0.0,1480.8638,0.209439,0.9,2.64,0.0201966,1.0,1.0,122.336,0.0561,F-TIDAL CHANNEL
15/9-19 BT2,4135.374,0.20622100000000002,0.0,0.0,1281.7729,0.20622100000000002,0.9,2.64,0.020196099999999998,1.0,1.0,122.3394,0.0602,F-TIDAL CHANNEL
15/9-19 BT2,4135.5264,0.198851,0.0,0.0,1157.9362000000006,0.198851,0.9,2.64,0.020195599999999998,1.0,1.0,122.3429,0.0586,F-TIDAL CHANNEL
15/9-19 BT2,4135.6788,0.209972,0.0,0.0,1449.6871,0.209972,0.9,2.64,0.0201952,1.0,1.0,122.34630000000004,0.0576,F-TIDAL CHANNEL
15/9-19 BT2,4135.8312,0.204121,0.0,0.0,1276.7358,0.204121,0.9,2.64,0.0201947,1.0,1.0,122.3497,0.0585,F-TIDAL CHANNEL
15/9-19 BT2,4135.9836,0.19964300000000001,0.0,0.0,1125.6982,0.19964300000000001,0.9,2.64,0.020194200000000002,1.0,1.0,122.3532,0.0606,F-TIDAL CHANNEL
15/9-19 BT2,4136.1359999999995,0.214169,0.0,0.0,1291.1912,0.214169,0.9,2.64,0.020193700000000002,1.0,1.0,122.3566,0.0669,F-TIDAL CHANNEL
15/9-19 BT2,4136.2884,0.164436,0.0,0.0,525.8766,0.164436,0.9,2.64,0.0201932,1.0,1.0,122.3601,0.0661,F-TIDAL CHANNEL
15/9-19 BT2,4136.4408,0.143164,0.0,0.0,399.0024,0.143164,0.9,2.71,0.0201928,1.0,1.0,122.3635,0.0605,F-TIDAL CHANNEL
15/9-19 BT2,4136.5932,0.128196,0.0,0.0,288.4656,0.128196,0.9,2.71,0.0201923,1.0,1.0,122.3669,0.0628,F-TIDAL CHANNEL
15/9-19 BT2,4136.7456,0.11434000000000001,0.0,0.0,233.1457,0.11434000000000001,0.9,2.64,0.0201918,1.0,1.0,122.3704,0.0608,F-TIDAL CHANNEL
15/9-19 BT2,4136.898,0.126995,0.0,0.0,227.5121,0.126995,0.9,2.64,0.0201913,0.0,1.0,122.3738,0.0732,F-TIDAL CHANNEL
15/9-19 BT2,4137.0504,0.10749700000000001,0.0,0.0,129.0235,0.10749700000000001,0.9,2.64,0.0201908,0.0,1.0,122.3772,0.0833,F-TIDAL CHANNEL
15/9-19 BT2,4137.2028,0.08350199999999999,1.0,0.0,0.1,0.08350199999999999,0.9,2.71,0.020190299999999998,0.0,1.0,122.3807,0.0849,F-TIDAL CHANNEL
15/9-19 BT2,4137.3552,0.088943,1.0,0.0,0.1,0.088943,0.9,2.71,0.0201899,0.0,1.0,122.3841,0.0666,F-TIDAL CHANNEL
15/9-19 BT2,4137.5076,0.152669,0.0,0.0,597.6225,0.152669,0.9,2.64,0.0201894,1.0,1.0,122.3875,0.0494,F-TIDAL CHANNEL
15/9-19 BT2,4137.66,0.167534,0.0,0.0,636.4139,0.167534,0.9,2.64,0.020188900000000003,1.0,1.0,122.391,0.0596,F-TIDAL CHANNEL
15/9-19 BT2,4137.8124,0.126602,0.0,0.0,657.6345,0.16606399999999996,0.9,2.64,0.020188400000000002,1.0,0.7623999999999999,122.3944,0.0567,F-TIDAL CHANNEL
15/9-19 BT2,4137.9648,0.103618,0.0,0.0,1022.7802,0.17521199999999998,0.9,2.64,0.0201879,1.0,0.5914,122.3979,0.0435,F-TIDAL CHANNEL
15/9-19 BT2,4138.1172,0.081442,0.0,0.0,642.7841,0.164484,0.9,2.64,0.0201874,1.0,0.4951,122.4013,0.0564,F-TIDAL CHANNEL
15/9-19 BT2,4138.2696,0.066486,0.0,0.0,369.9933,0.136697,0.9,2.64,0.020187,1.0,0.4864,122.4047,0.0584,F-TIDAL CHANNEL
15/9-19 BT2,4138.4220000000005,0.09459600000000004,0.0,0.0,1139.155,0.154479,0.9,2.64,0.0201865,1.0,0.6124,122.4082,0.0199,F-TIDAL CHANNEL
15/9-19 BT2,4138.5744,0.13068,0.0,0.0,692.6769,0.14768900000000001,0.9,2.64,0.020186000000000003,1.0,0.8848,122.4116,0.0379,F-TIDAL CHANNEL
15/9-19 BT2,4138.7268,0.11735899999999999,0.0,0.0,561.6321,0.139688,0.9,2.64,0.0201855,1.0,0.8402,122.415,0.0409,F-TIDAL CHANNEL
15/9-19 BT2,4138.8792,0.068503,0.0,0.0,658.7112,0.137326,0.9,2.64,0.020184999999999998,1.0,0.4988,122.4185,0.0311,F-TIDAL CHANNEL
15/9-19 BT2,4139.0316,0.060349,0.0,0.0,416.9139,0.130297,0.9,2.64,0.020184599999999997,1.0,0.4632,122.4219,0.0469,F-TIDAL CHANNEL
15/9-19 BT2,4139.184,0.08213099999999998,0.0,0.0,674.9147,0.132224,0.9,2.64,0.020184099999999996,1.0,0.6212,122.4253,0.0254,F-TIDAL CHANNEL
15/9-19 BT2,4139.3364,0.093293,0.0,0.0,425.963,0.134739,0.9,2.71,0.0201836,1.0,0.6924,122.4288,0.0498,F-TIDAL CHANNEL
15/9-19 BT2,4139.4888,0.08996799999999999,0.0,0.0,647.3798,0.150229,0.9,2.71,0.0201831,1.0,0.5989,122.4322,0.0434,F-TIDAL CHANNEL
15/9-19 BT2,4139.6412,0.12883,1.0,0.0,0.1,0.158381,0.9,2.71,0.0201826,0.0,0.8134,122.4356,0.0744,F-TIDAL CHANNEL
15/9-19 BT2,4139.7936,0.137006,1.0,0.0,0.1,0.137006,0.9,2.71,0.0201822,0.0,1.0,122.4391,0.1002,F-TIDAL CHANNEL
15/9-19 BT2,4139.946,0.158196,1.0,0.0,0.1,0.158196,0.9,2.71,0.0201817,0.0,1.0,122.4425,0.0905,F-TIDAL CHANNEL
15/9-19 BT2,4140.0984,0.162604,0.0,0.0,165.2391,0.162604,0.9,2.64,0.0201812,1.0,1.0,122.4459,0.1203,F-TIDAL CHANNEL
15/9-19 BT2,4140.2508,0.138762,0.0,0.0,19.8731,0.138762,0.9,2.64,0.020180700000000003,1.0,1.0,122.4494,0.2013,F-TIDAL CHANNEL
15/9-19 BT2,4140.4032,0.181491,0.0,0.0,21.4768,0.181491,0.9,2.64,0.020180200000000002,1.0,1.0,122.4528,0.2356,F-TIDAL CHANNEL
15/9-19 BT2,4140.5556,0.19318,0.0,0.0,7.0285,0.19318,0.9,2.64,0.0201797,1.0,1.0,122.4562,0.2998,F-TIDAL CHANNEL
15/9-19 BT2,4140.708,0.17038499999999998,0.0,0.0,0.1342,0.20500900000000002,0.9,2.64,0.0201793,1.0,0.8311,122.4596,0.5014,F-LOWER SHOREFACE
15/9-19 BT2,4140.8604,0.142648,0.0,0.0,0.2048,0.21016500000000002,0.9,2.64,0.020178799999999997,1.0,0.6787,122.4631,0.4856,F-LOWER SHOREFACE
15/9-19 BT2,4141.0128,0.146673,0.0,0.0,0.1891,0.216973,0.9,2.64,0.0201783,1.0,0.6759999999999999,122.4665,0.4955,F-LOWER SHOREFACE
15/9-19 BT2,4141.1652,0.15348900000000001,0.0,0.0,0.2078,0.193159,0.9,2.64,0.0201778,1.0,0.7945999999999999,122.4699,0.4697,F-LOWER SHOREFACE
15/9-19 BT2,4141.3176,0.160295,0.0,0.0,0.561,0.198904,0.9,2.64,0.0201773,1.0,0.8059,122.4734,0.4269,F-LOWER SHOREFACE
15/9-19 BT2,4141.47,0.15501600000000001,0.0,0.0,0.1919,0.17415999999999998,0.9,2.64,0.0201769,1.0,0.8901,122.4768,0.4567,F-LOWER SHOREFACE
15/9-19 BT2,4141.6224,0.16609199999999996,0.0,0.0,0.2911,0.182173,0.9,2.64,0.0201764,1.0,0.9117,122.4802,0.4437,F-LOWER SHOREFACE
15/9-19 BT2,4141.7748,0.202499,0.0,0.0,4.4325,0.22260100000000002,0.9,2.64,0.0201759,1.0,0.9097,122.4837,0.3482,F-LOWER SHOREFACE
15/9-19 BT2,4141.9272,0.21388600000000002,0.0,0.0,3.1183,0.22460700000000003,0.9,2.64,0.020175400000000003,1.0,0.9523,122.4871,0.36700000000000005,F-LOWER SHOREFACE
15/9-19 BT2,4142.0796,0.196534,0.0,0.0,1.4278,0.20575900000000003,0.9,2.64,0.020174900000000003,1.0,0.9552,122.4905,0.3879,F-LOWER SHOREFACE
15/9-19 BT2,4142.232,0.196442,0.0,0.0,1.208,0.23148000000000002,0.9,2.64,0.0201745,1.0,0.8486,122.4939,0.4189,F-LOWER SHOREFACE
15/9-19 BT2,4142.3844,0.207813,0.0,0.0,2.3831,0.229857,0.9,2.64,0.020174,1.0,0.9041,122.49740000000004,0.3846,F-LOWER SHOREFACE
15/9-19 BT2,4142.5368,0.21209,0.0,0.0,0.5848,0.21209,0.9,2.64,0.0201735,1.0,1.0,122.5008,0.4366,F-LOWER SHOREFACE
15/9-19 BT2,4142.6892,0.215432,0.0,0.0,0.6089,0.216998,0.9,2.64,0.020173,1.0,0.9928,122.5042,0.439,F-LOWER SHOREFACE
15/9-19 BT2,4142.8416,0.205175,0.0,0.0,0.6707,0.205175,0.9,2.64,0.0201725,1.0,1.0,122.50770000000004,0.4239,F-LOWER SHOREFACE
15/9-19 BT2,4142.994000000001,0.210338,0.0,0.0,1.4618,0.210338,0.9,2.64,0.0201721,1.0,1.0,122.51110000000004,0.3909,F-LOWER SHOREFACE
15/9-19 BT2,4143.1464,0.206344,0.0,0.0,1.5036,0.22028499999999998,0.9,2.64,0.020171599999999998,1.0,0.9367,122.5145,0.3983,F-LOWER SHOREFACE
15/9-19 BT2,4143.2988,0.198236,0.0,0.0,5.8815,0.209198,0.9,2.64,0.020171099999999997,1.0,0.9476000000000002,122.5179,0.3227,F-LOWER SHOREFACE
15/9-19 BT2,4143.4512,0.200348,0.0,0.0,2.7028,0.209195,0.9,2.64,0.0201706,1.0,0.9577000000000002,122.52140000000004,0.3602,F-LOWER SHOREFACE
15/9-19 BT2,4143.6036,0.205436,0.0,0.0,5.8081,0.239285,0.9,2.64,0.0201701,1.0,0.8585,122.52480000000004,0.35,F-LOWER SHOREFACE
15/9-19 BT2,4143.755999999999,0.21312899999999999,0.0,0.0,3.4482,0.24004899999999998,0.9,2.64,0.0201697,1.0,0.8879,122.5282,0.3759,F-LOWER SHOREFACE
15/9-19 BT2,4143.9084,0.22103699999999998,0.0,0.0,12.0873,0.246261,0.9,2.64,0.0201692,1.0,0.8976,122.5317,0.3209,F-LOWER SHOREFACE
15/9-19 BT2,4144.0608,0.22804499999999997,0.0,0.0,19.0248,0.252623,0.9,2.64,0.0201687,1.0,0.9027,122.53510000000004,0.3046,F-LOWER SHOREFACE
15/9-19 BT2,4144.2132,0.229669,0.0,0.0,13.224,0.24379499999999998,0.9,2.64,0.0201682,1.0,0.9421,122.53850000000004,0.3143,F-LOWER SHOREFACE
15/9-19 BT2,4144.3656,0.22771999999999998,0.0,0.0,6.1801,0.23681100000000002,0.9,2.64,0.020167700000000004,1.0,0.9616,122.5419,0.3448,F-LOWER SHOREFACE
15/9-19 BT2,4144.518,0.232897,0.0,0.0,10.2463,0.25003000000000003,0.9,2.64,0.0201673,1.0,0.9315000000000002,122.5454,0.3322,F-LOWER SHOREFACE
15/9-19 BT2,4144.6704,0.23463699999999998,0.0,0.0,6.6579,0.242968,0.9,2.64,0.020166800000000002,1.0,0.9657,122.5488,0.3467,F-LOWER SHOREFACE
15/9-19 BT2,4144.8228,0.23446199999999998,0.0,0.0,6.1835,0.249694,0.9,2.64,0.020166299999999998,1.0,0.9390000000000001,122.55220000000004,0.3563,F-LOWER SHOREFACE
15/9-19 BT2,4144.9752,0.23213699999999998,0.0,0.0,4.524,0.243796,0.9,2.64,0.020165799999999998,1.0,0.9522,122.5556,0.3661,F-LOWER SHOREFACE
15/9-19 BT2,4145.1276,0.22953400000000002,0.0,0.0,1.6571,0.24960100000000002,0.9,2.64,0.0201653,1.0,0.9196,122.5591,0.4197,F-LOWER SHOREFACE
15/9-19 BT2,4145.28,0.22826799999999997,0.0,0.0,2.3657,0.24084,0.9,2.64,0.0201649,1.0,0.9478,122.5625,0.3948,F-LOWER SHOREFACE
15/9-19 BT2,4145.4324,0.224161,0.0,0.0,0.6423,0.224161,0.9,2.64,0.0201644,1.0,1.0,122.56590000000004,0.4428,F-LOWER SHOREFACE
15/9-19 BT2,4145.5848,0.22713899999999998,0.0,0.0,3.7507,0.24748699999999998,0.9,2.64,0.020163900000000002,1.0,0.9178,122.5694,0.3784,F-LOWER SHOREFACE
15/9-19 BT2,4145.7372,0.21627800000000003,0.0,0.0,8.594699999999998,0.234098,0.9,2.64,0.0201634,1.0,0.9239,122.5728,0.3265,F-LOWER SHOREFACE
15/9-19 BT2,4145.8896,0.210556,0.0,0.0,6.6079,0.232138,0.9,2.64,0.0201629,1.0,0.907,122.5762,0.3374,F-LOWER SHOREFACE
15/9-19 BT2,4146.042,0.20705199999999999,0.0,0.0,13.1086,0.231354,0.9,2.64,0.0201625,1.0,0.895,122.57960000000004,0.3037,F-LOWER SHOREFACE
15/9-19 BT2,4146.1944,0.20751799999999998,0.0,0.0,20.9604,0.225598,0.9,2.64,0.020162,1.0,0.9199,122.5831,0.2759,F-LOWER SHOREFACE
15/9-19 BT2,4146.3468,0.20154,0.0,0.0,27.406999999999996,0.22190100000000001,0.9,2.64,0.020161500000000002,1.0,0.9082,122.5865,0.2597,F-LOWER SHOREFACE
15/9-19 BT2,4146.4992,0.198311,0.0,0.0,41.4151,0.22963000000000003,0.9,2.64,0.020161000000000002,1.0,0.8636,122.5899,0.2467,F-LOWER SHOREFACE
15/9-19 BT2,4146.6516,0.19355,0.0,0.0,13.3976,0.217939,0.9,2.64,0.020160499999999998,1.0,0.8881,122.59330000000004,0.2907,F-LOWER SHOREFACE
15/9-19 BT2,4146.804,0.18368199999999998,0.0,0.0,14.1636,0.20824600000000001,0.9,2.64,0.0201601,1.0,0.882,122.5967,0.2794,F-LOWER SHOREFACE
15/9-19 BT2,4146.9564,0.181409,0.0,0.0,10.8777,0.20490799999999998,0.9,2.64,0.020159599999999996,1.0,0.8852999999999999,122.6002,0.2892,F-LOWER SHOREFACE
15/9-19 BT2,4147.1088,0.192252,0.0,0.0,5.7664,0.192545,0.9,2.64,0.0201591,1.0,0.9985,122.6036,0.3088,F-LOWER SHOREFACE
15/9-19 BT2,4147.2612,0.195973,0.0,0.0,6.3716,0.195973,0.9,2.64,0.0201586,1.0,1.0,122.60700000000004,0.3071,F-LOWER SHOREFACE
15/9-19 BT2,4147.4136,0.193275,0.0,0.0,7.3292,0.193275,0.9,2.64,0.020158199999999998,1.0,1.0,122.6104,0.2979,F-LOWER SHOREFACE
15/9-19 BT2,4147.566,0.18974100000000002,0.0,0.0,3.6702,0.18974100000000002,0.9,2.64,0.0201577,1.0,1.0,122.6139,0.3281,F-LOWER SHOREFACE
15/9-19 BT2,4147.7184,0.19922,0.0,0.0,2.8294,0.19922,0.9,2.64,0.0201572,1.0,1.0,122.6173,0.3491,F-LOWER SHOREFACE
15/9-19 BT2,4147.8708,0.203316,0.0,0.0,0.9319,0.206914,0.9,2.64,0.0201567,1.0,0.9826,122.62070000000004,0.4095,F-MARSH
15/9-19 BT2,4148.0232,0.19918,0.0,0.0,1.5092,0.20720100000000002,0.9,2.64,0.020156200000000003,1.0,0.9613,122.6241,0.3865,F-MARSH
15/9-19 BT2,4148.1756,0.194258,0.0,0.0,0.9504,0.194258,0.9,2.64,0.020155799999999998,1.0,1.0,122.6276,0.3974,F-MARSH
15/9-19 BT2,4148.3279999999995,0.198271,0.0,0.0,0.6775,0.198271,0.9,2.64,0.0201553,1.0,1.0,122.631,0.4173,F-MARSH
15/9-19 BT2,4148.4804,0.20565,0.0,0.0,2.0425,0.219246,0.9,2.64,0.0201548,1.0,0.938,122.63440000000004,0.3826,F-MARSH
15/9-19 BT2,4148.6328,0.19944,0.0,0.0,2.2029,0.19944,0.9,2.64,0.0201543,1.0,1.0,122.6378,0.3614,F-MARSH
15/9-19 BT2,4148.7852,0.197704,0.0,0.0,3.5658,0.197704,0.9,2.64,0.0201538,1.0,1.0,122.6413,0.3366,F-MARSH
15/9-19 BT2,4148.9376,0.205163,0.0,0.0,3.0058,0.205163,0.9,2.64,0.020153400000000002,1.0,1.0,122.6447,0.3515,F-MARSH
15/9-19 BT2,4149.09,0.209839,0.0,0.0,2.7081,0.209839,0.9,2.64,0.0201529,1.0,1.0,122.64810000000004,0.3607,F-MARSH
15/9-19 BT2,4149.2424,0.160394,0.0,0.0,2.5979,0.20548899999999998,0.9,2.64,0.0201524,1.0,0.7805999999999998,122.6515,0.3588,F-MARSH
15/9-19 BT2,4149.3948,0.05678300000000001,0.0,0.0,10.9746,0.195989,0.9,2.64,0.0201519,1.0,0.2897,122.6549,0.2808,F-MARSH
15/9-19 BT2,4149.5472,0.032707,0.0,0.0,269.9129,0.214379,0.9,2.64,0.0201514,1.0,0.1526,122.6584,0.1426,F-MOUTHBAR
15/9-19 BT2,4149.6996,0.0265,0.0,0.0,673.2498,0.20460899999999999,0.9,2.64,0.020151,1.0,0.1295,122.66180000000004,0.0899,F-MOUTHBAR
15/9-19 BT2,4149.852,0.026948000000000003,0.0,0.0,946.6269,0.230321,0.9,2.64,0.0201505,1.0,0.11699999999999999,122.6652,0.0963,F-MOUTHBAR
15/9-19 BT2,4150.0044,0.034869,0.0,0.0,758.6875999999999,0.22360700000000003,0.9,2.64,0.02015,1.0,0.1559,122.6686,0.10099999999999999,F-MOUTHBAR
15/9-19 BT2,4150.1568,0.06289299999999999,0.0,0.0,393.4263,0.20346,0.9,2.64,0.0201495,1.0,0.3091,122.67200000000001,0.11480000000000005,F-MOUTHBAR
15/9-19 BT2,4150.3092,0.11483900000000001,0.0,0.0,488.3002,0.22708299999999998,0.9,2.64,0.0201491,1.0,0.5057,122.67550000000004,0.1253,F-MOUTHBAR
15/9-19 BT2,4150.4616,0.19308499999999998,0.0,0.0,413.4153,0.217552,0.9,2.64,0.0201486,1.0,0.8874999999999998,122.6789,0.1249,F-MOUTHBAR
15/9-19 BT2,4150.6140000000005,0.220373,0.0,0.0,352.9388,0.226125,0.9,2.64,0.0201481,1.0,0.9746,122.6823,0.1401,F-MOUTHBAR
15/9-19 BT2,4150.7664,0.225956,0.0,0.0,350.838,0.225956,0.9,2.64,0.0201476,1.0,1.0,122.6857,0.1403,F-MOUTHBAR
15/9-19 BT2,4150.9188,0.22161999999999998,0.0,0.0,298.1345,0.22161999999999998,0.9,2.64,0.020147099999999998,1.0,1.0,122.6891,0.1443,F-MOUTHBAR
15/9-19 BT2,4151.0712,0.222834,0.0,0.0,284.6862,0.222834,0.9,2.64,0.0201467,1.0,1.0,122.6926,0.1476,F-MOUTHBAR
15/9-19 BT2,4151.2236,0.229185,0.0,0.0,295.1678,0.229185,0.9,2.64,0.020146200000000003,1.0,1.0,122.696,0.1515,F-MOUTHBAR
15/9-19 BT2,4151.376,0.22694299999999998,0.0,0.0,194.4943,0.22694299999999998,0.9,2.64,0.0201457,1.0,1.0,122.6994,0.16969999999999996,F-MOUTHBAR
15/9-19 BT2,4151.5284,0.22360500000000003,0.0,0.0,108.8386,0.22360500000000003,0.9,2.64,0.0201452,1.0,1.0,122.7028,0.1947,F-MOUTHBAR
15/9-19 BT2,4151.6808,0.21217600000000003,0.0,0.0,101.2836,0.21217600000000003,0.9,2.64,0.020144799999999997,1.0,1.0,122.7063,0.188,F-MOUTHBAR
15/9-19 BT2,4151.8332,0.210006,0.0,0.0,179.4821,0.210006,0.9,2.64,0.020144299999999997,1.0,1.0,122.7097,0.1584,F-MOUTHBAR
15/9-19 BT2,4151.9856,0.21617399999999998,0.0,0.0,261.2453,0.21617399999999998,0.9,2.64,0.0201438,1.0,1.0,122.7131,0.1458,F-MOUTHBAR
15/9-19 BT2,4152.138,0.210367,0.0,0.0,295.9982,0.210367,0.9,2.64,0.0201433,1.0,1.0,122.7165,0.1346,F-MOUTHBAR
15/9-19 BT2,4152.2904,0.202952,0.0,0.0,261.1082,0.202952,0.9,2.64,0.0201428,1.0,1.0,122.7199,0.1341,F-MOUTHBAR
15/9-19 BT2,4152.4428,0.200949,0.0,0.0,233.6217,0.200949,0.9,2.64,0.0201424,1.0,1.0,122.7234,0.1377,F-MOUTHBAR
15/9-19 BT2,4152.5952,0.196578,0.0,0.0,248.9854,0.20116099999999998,0.9,2.64,0.0201419,1.0,0.9772,122.7268,0.1348,F-MOUTHBAR
15/9-19 BT2,4152.7476,0.204555,0.0,0.0,218.5276,0.206021,0.9,2.64,0.0201414,1.0,0.9929,122.7302,0.1454,F-MOUTHBAR
15/9-19 BT2,4152.9,0.205682,0.0,0.0,198.6399,0.205873,0.9,2.64,0.020140900000000003,1.0,0.9991,122.7336,0.1499,F-MOUTHBAR
15/9-19 BT2,4153.0524,0.196095,0.0,0.0,155.1866,0.196095,0.9,2.64,0.0201405,1.0,1.0,122.73700000000001,0.1531,F-MOUTHBAR
15/9-19 BT2,4153.2048,0.19686700000000001,0.0,0.0,107.3243,0.19686700000000001,0.9,2.64,0.02014,1.0,1.0,122.7404,0.1716,F-MOUTHBAR
15/9-19 BT2,4153.3572,0.20211400000000002,0.0,0.0,82.88689999999998,0.203982,0.9,2.64,0.0201395,1.0,0.9908,122.7439,0.1904,F-MOUTHBAR
15/9-19 BT2,4153.5096,0.19456099999999998,0.0,0.0,94.06299999999999,0.205636,0.9,2.64,0.020138999999999997,1.0,0.9461,122.7473,0.1857,F-MOUTHBAR
15/9-19 BT2,4153.662,0.204501,0.0,0.0,81.69339999999998,0.206749,0.9,2.64,0.0201386,1.0,0.9891,122.7507,0.1935,F-MOUTHBAR
15/9-19 BT2,4153.8144,0.198409,0.0,0.0,33.2689,0.198409,0.9,2.64,0.020138099999999996,1.0,1.0,122.7541,0.2295,F-MOUTHBAR
15/9-19 BT2,4153.9668,0.18701500000000001,0.0,0.0,23.9011,0.18701500000000001,0.9,2.64,0.0201376,1.0,1.0,122.7575,0.2353,F-MOUTHBAR
15/9-19 BT2,4154.1192,0.183619,0.0,0.0,13.8237,0.183749,0.9,2.64,0.020137099999999998,1.0,0.9993,122.7609,0.2588,F-MOUTHBAR
15/9-19 BT2,4154.2716,0.190366,0.0,0.0,6.1376,0.190366,0.9,2.64,0.020136599999999998,1.0,1.0,122.7644,0.3039,F-TIDAL BAR
