ReportDate,API_WELLNO,FileNo,Company,WellName,Quarter,Section,Township,Range,County,FieldName,Pool,Oil,Wtr,Days,Runs,Gas,GasSold,Flared,Lat,Long
04/2018,33025027940000.0,30268.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-17D-8-12H,SESE,17.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,4397.0,2164.0,28.0,3991.0,7397.0,6345.0,838.0,47.6325275785001,-102.67675287437
04/2018,33025027950000.0,30269.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-17D-8-13H,SESE,17.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,7001.0,3482.0,30.0,6998.0,20885.0,19194.0,1458.0,47.6325281602148,-102.676631063325
04/2018,33025023950000.0,27277.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-19C-18-4H,SESW,19.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,4915.0,3461.0,30.0,4325.0,4379.0,3573.0,573.0,47.6182941736999,-102.709825718893
04/2018,33025023970000.0,27279.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-19C-18-5H,SESW,19.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,3765.0,3180.0,30.0,3895.0,4285.0,3831.0,221.0,47.6182190003987,-102.709606334115
04/2018,33025012700000.0,20252.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-19D-18-1H,SESE,19.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,931.0,632.0,30.0,978.0,813.0,522.0,58.0,47.6196109030326,-102.699033239252
04/2018,33025014130000.0,21079.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-19D-18-2H,SESE,19.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,1651.0,987.0,30.0,1536.0,1758.0,1302.0,223.0,47.6193152809912,-102.698598765038
04/2018,33025017620000.0,23123.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-19D-18-3H,SWSE,19.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,1717.0,651.0,30.0,1742.0,1794.0,1560.0,1.0,47.6178478177243,-102.704707786388
04/2018,33025022100000.0,25989.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-20C-21-4H,SWSW,20.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,1667.0,4297.0,30.0,1548.0,1807.0,1566.0,8.0,47.6200115506945,-102.693501831769
04/2018,33025022090000.0,25988.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-20C-21-5H,SWSW,20.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,2468.0,1826.0,30.0,2341.0,2316.0,1776.0,307.0,47.620091123115,-102.693523252527
04/2018,33025023620000.0,27045.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-20C-21-6H,SWSW,20.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,2692.0,2539.0,30.0,2828.0,3265.0,2950.0,82.0,47.6201734504534,-102.693548771615
04/2018,33025016470000.0,22560.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-21A-20-1H,SENE,21.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,1526.0,1080.0,30.0,1561.0,1538.0,1396.0,41.0,47.6274701414412,-102.652630708171
04/2018,33025016480000.0,22561.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-21A-20-2H,SENE,21.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,1077.0,1209.0,30.0,1102.0,1418.0,1287.0,38.0,47.627675787598,-102.652633852608
04/2018,33025016490000.0,22562.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-21A-20-3H,SENE,21.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,1796.0,950.0,30.0,1837.0,604.0,548.0,16.0,47.6278814337548,-102.652636997044
04/2018,33025019750000.0,24306.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-29A-32-3H,NWNE,29.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,2772.0,1509.0,30.0,2631.0,5141.0,4546.0,362.0,47.6165986067154,-102.679369868213
04/2018,33025019760000.0,24307.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-29A-32-4H,NWNE,29.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,1496.0,1482.0,30.0,1547.0,1629.0,1366.0,30.0,47.6165994068674,-102.679613343021
04/2018,33025019790000.0,24310.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-29A-32-5H,NWNE,29.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,3446.0,2123.0,30.0,3519.0,4234.0,3544.0,457.0,47.6166002070193,-102.679856817829
04/2018,33025012240000.0,19976.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-29B-32-1H,SWSW,20.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,1320.0,942.0,30.0,1307.0,1292.0,906.0,275.0,47.6177986045939,-102.689983534359
04/2018,33025017290000.0,22983.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-29B-32-2H,SWSW,20.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,1635.0,991.0,23.0,1614.0,2080.0,1600.0,357.0,47.6177996052037,-102.690288005631
04/2018,33025012710000.0,20253.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-30A-31-1H,SESE,19.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,1809.0,910.0,30.0,1934.0,1722.0,1408.0,81.0,47.6197573432155,-102.699250457002
04/2018,33025014140000.0,21080.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-30A-31-2H,SESE,19.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,1761.0,994.0,30.0,1661.0,1306.0,1058.0,15.0,47.6194644628498,-102.698816021502
04/2018,33025017630000.0,23124.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-30A-31-3H,SWSE,19.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,2394.0,763.0,30.0,2351.0,3098.0,2706.0,159.0,47.6178462167299,-102.704403306351
04/2018,33025023960000.0,27278.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-30B-31-4H,SESW,19.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,4336.0,2638.0,30.0,4468.0,5356.0,5059.0,64.0,47.6182552162944,-102.709716022921
04/2018,33025023980000.0,27280.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-30B-31-5H,SESW,19.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,3942.0,1925.0,30.0,3879.0,4340.0,4031.0,76.0,47.6181800429932,-102.709496638142
04/2018,33025021540000.0,25534.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-33C-28-3H,SWSW,33.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,2486.0,3153.0,30.0,2475.0,2337.0,38.0,810.0,47.5893038911825,-102.670627708173
04/2018,33025017280000.0,22981.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-9C-04-3H,SESW,9.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,2380.0,674.0,30.0,2464.0,2645.0,972.0,1207.0,47.6467719613245,-102.666514194309
04/2018,33025017270000.0,22980.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-9C-04-4H,SESW,9.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,2087.0,874.0,30.0,2101.0,2678.0,1531.0,410.0,47.6468018339748,-102.66681472632
04/2018,33025017260000.0,22979.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-9C-04-5H,SESW,9.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,1848.0,1390.0,30.0,1782.0,2249.0,1042.0,664.0,47.6468317028008,-102.667119319574
04/2018,33025009860000.0,18367.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-9D-04-1H,SESE,9.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,1260.0,388.0,30.0,1345.0,783.0,514.0,36.0,47.6468337911086,-102.656167367727
04/2018,33025013830000.0,20871.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-9D-04-2H,SESE,9.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,1587.0,1290.0,28.0,1619.0,919.0,514.0,199.0,47.6468490661163,-102.654502257938
04/2018,33025019720000.0,24299.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-13A-24-3H,NWNE,13.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,4191.0,2843.0,29.0,4215.0,4909.0,4128.0,695.0,47.6458228234276,-102.722057906494
04/2018,33025019710000.0,24298.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-13A-24-4H,NWNE,13.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6458205141343,-102.721814276053
04/2018,33025019700000.0,24297.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-13A-24-5H,NWNE,13.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,4335.0,3097.0,29.0,4359.0,4562.0,3836.0,646.0,47.645818204841,-102.721570645613
04/2018,33025029230000.0,31154.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-13A-24-6H,NWNE,13.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,17003.0,9143.0,30.0,17097.0,17217.0,14684.0,2232.0,47.6457411466346,-102.720961077552
04/2018,33025029240000.0,31155.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-13A-24-7H,NWNE,13.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,13033.0,15726.0,30.0,12914.0,19834.0,19606.0,0.0,47.645739991988,-102.720839262332
04/2018,33025029250000.0,31156.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-13A-24-8H,NWNE,13.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,12483.0,15116.0,29.0,12721.0,21611.0,19721.0,1670.0,47.6457388373413,-102.720717447111
04/2018,33025028340000.0,30556.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-13B-24-10H,NWNW,13.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,17118.0,18717.0,23.0,15899.0,20945.0,15825.0,4545.0,47.6449492941176,-102.731132312357
04/2018,33025028350000.0,30557.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-13B-24-11H,NENW,13.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6449483319134,-102.731030799822
04/2018,33025028370000.0,30559.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-13B-24-13H,NENW,13.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,16827.0,32507.0,28.0,16660.0,18569.0,14784.0,3285.0,47.6449464075052,-102.730827774751
04/2018,33025028330000.0,30555.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-13B-24-2H,NWNW,13.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,16166.0,18410.0,25.0,17262.0,19047.0,15106.0,3467.0,47.6449512185258,-102.731335337428
04/2018,33025020910000.0,25208.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-22C-15-4H,NENW,27.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,3895.0,1871.0,30.0,4025.0,3971.0,3787.0,51.0,47.616989230608,-102.770242227003
04/2018,33025020930000.0,25210.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-22C-15-5H,SESW,22.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,2410.0,2002.0,30.0,2534.0,5470.0,5242.0,64.0,47.6171255705764,-102.770371791665
04/2018,33025022610000.0,26323.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-22C-15-9H,NENW,27.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,5793.0,4964.0,30.0,6267.0,5653.0,5417.0,66.0,47.6168501423384,-102.770113827353
04/2018,33025010860000.0,18968.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-22D-15-1H,NWNE,27.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,2069.0,988.0,30.0,3030.0,2713.0,1545.0,731.0,47.6161124428342,-102.76386584589
04/2018,33025028400000.0,30564.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-23C-14-10H,NENW,26.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,3747.0,5962.0,30.0,3743.0,4467.0,3765.0,214.0,47.6167848194136,-102.749753537822
04/2018,33025024250000.0,27431.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-23C-14-3H,NENW,26.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,4921.0,4055.0,30.0,4916.0,6075.0,5120.0,291.0,47.61660969276,-102.750186260357
04/2018,33025024270000.0,27433.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-23C-14-4H,NENW,26.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,5046.0,3304.0,30.0,4774.0,6671.0,5618.0,325.0,47.616646169766,-102.750101351443
04/2018,33025024290000.0,27435.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-23C-14-5H,NENW,26.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,5250.0,3222.0,30.0,5245.0,8013.0,6753.0,384.0,47.6166826867497,-102.750012384795
04/2018,33025024260000.0,27432.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-23C-14-8H,NENW,26.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,5127.0,3357.0,30.0,5122.0,10115.0,8526.0,484.0,47.616715072485,-102.749927441038
04/2018,33025024280000.0,27434.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-23C-14-9H,NENW,26.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,1246.0,3169.0,30.0,1244.0,1418.0,1195.0,68.0,47.6167499280579,-102.74983846024
04/2018,33025012540000.0,20172.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-23D-14-1H,SESE,23.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,4206.0,5035.0,27.0,4211.0,5888.0,5336.0,88.0,47.6187590731912,-102.74077532238
04/2018,33025013820000.0,20866.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-23D-14-2H,SESE,23.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,7293.0,2248.0,30.0,7438.0,8220.0,7086.0,253.0,47.618348767862,-102.740258450739
04/2018,33025023700000.0,27125.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-23D-14-6H,SESE,23.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,9975.0,10467.0,29.0,9985.0,14445.0,13086.0,198.0,47.6182266157062,-102.740707436021
04/2018,33025023720000.0,27127.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-23D-14-7H,SESE,23.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,9401.0,10362.0,29.0,9411.0,13580.0,12298.0,191.0,47.6182876738862,-102.740480913459
04/2018,33025013890000.0,20918.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-24C-13-1H,SWSW,24.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,3949.0,1993.0,30.0,3949.0,4312.0,3791.0,289.0,47.6205510451439,-102.732927736154
04/2018,33025013900000.0,20919.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-25B-36-1H,SWSW,24.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,1248.0,2994.0,29.0,1265.0,2785.0,2615.0,136.0,47.6204776867776,-102.732642615535
04/2018,33025016420000.0,22503.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-25B-36-2H,SWSW,24.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,5228.0,2681.0,29.0,5272.0,7858.0,7378.0,384.0,47.6199735689704,-102.731466889881
04/2018,33025024240000.0,27417.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-25B-36-3H,SWSW,24.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,5287.0,3977.0,29.0,5332.0,7438.0,6984.0,363.0,47.6199392429615,-102.731356835551
04/2018,33025024230000.0,27416.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-25B-36-4H,SWSW,24.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,9921.0,6077.0,29.0,10005.0,9804.0,9205.0,479.0,47.6199049654557,-102.731242722475
04/2018,33025024220000.0,27415.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-25B-36-5H,SWSW,24.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,4040.0,2994.0,29.0,4074.0,6524.0,6125.0,319.0,47.6198706394468,-102.731132668144
04/2018,33025024210000.0,27414.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-25B-36-6H,SWSW,24.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,4961.0,7462.0,29.0,5003.0,5798.0,5444.0,283.0,47.6198390546375,-102.731022649829
04/2018,33025024200000.0,27412.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-25B-36-7H,SESW,24.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,4772.0,3059.0,14.0,4381.0,6391.0,6108.0,189.0,47.6198047286286,-102.730912595499
04/2018,33025029340000.0,31188.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-25B-36-8H,SESW,24.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,16682.0,9282.0,28.0,17518.0,28436.0,26662.0,1428.0,47.6198793715585,-102.730860804234
04/2018,33025023710000.0,27126.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-26A-35-10H,SESE,23.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,4076.0,5006.0,28.0,4153.0,4812.0,4625.0,35.0,47.6182557738669,-102.740594156728
04/2018,33025024640000.0,27646.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-26A-35-14H,SESE,23.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,4444.0,5270.0,29.0,4514.0,5167.0,4968.0,36.0,47.6181946798911,-102.740816619448
04/2018,33025012550000.0,20173.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-26A-35-1H,SESE,23.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,1106.0,1358.0,29.0,1044.0,1455.0,1399.0,10.0,47.6187086602828,-102.740965450466
04/2018,33025015580000.0,21963.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-26A-35-2H,SESE,23.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,5023.0,4391.0,30.0,5381.0,5337.0,4728.0,222.0,47.6183195739054,-102.740367670191
04/2018,33025024390000.0,27456.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-26B-35-3H,NENW,26.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,4697.0,1888.0,28.0,4562.0,1703.0,1117.0,241.0,47.6169913184457,-102.749231804823
04/2018,33025024410000.0,27458.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-26B-35-4H,NENW,26.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,1935.0,510.0,30.0,1965.0,668.0,438.0,92.0,47.6170315143941,-102.749126637208
04/2018,33025024430000.0,27460.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-26B-35-5H,NENW,26.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,2852.0,1799.0,30.0,2876.0,1933.0,1268.0,266.0,47.6170717103425,-102.749021469592
04/2018,33025024420000.0,27459.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-26B-35-8H,NENW,26.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,5102.0,2712.0,30.0,5172.0,4884.0,3204.0,672.0,47.6171119062908,-102.748916301976
04/2018,33025024400000.0,27457.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-26B-35-9H,NENW,26.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,817.0,1298.0,30.0,835.0,433.0,284.0,60.0,47.6171548439928,-102.748811157711
04/2018,33025010870000.0,18969.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-27A-34-1H,NWNE,27.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,1683.0,938.0,30.0,2313.0,1763.0,1146.0,102.0,47.6161965511257,-102.764020768833
04/2018,33025016000000.0,22298.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-27A-34-2H,NWNE,27.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,1399.0,2452.0,29.0,1995.0,2228.0,1369.0,463.0,47.6160256161806,-102.763706841726
04/2018,33025016010000.0,22299.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-27A-34-3H,NENE,27.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,1693.0,1353.0,30.0,2004.0,2510.0,1580.0,471.0,47.6157705959347,-102.763233933803
04/2018,33025020900000.0,25207.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-27B-34-4H,NENW,27.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,3225.0,4137.0,30.0,3241.0,6193.0,5701.0,252.0,47.616918315649,-102.770178041578
04/2018,33025020920000.0,25209.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-27B-34-5H,SESW,22.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,3258.0,1868.0,30.0,3274.0,3335.0,3070.0,136.0,47.6170574197478,-102.770303640017
04/2018,33025022600000.0,26322.0,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-95-27B-34-8H,NENW,27.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,3911.0,1735.0,30.0,3928.0,2540.0,2339.0,103.0,47.6167819690278,-102.770049613129
04/2018,33053068730000.0,31071.0,ENERPLUS RESOURCES USA CORPORATION,BAIT   149-95-36C-25H,LOT4,36.0,149.0,95.0,MCK,EAGLE NEST,BAKKEN,4300.0,3992.0,30.0,5131.0,6647.0,4854.0,0.0,47.6746408483107,-102.789771537935
04/2018,33053044900000.0,24111.0,ENERPLUS RESOURCES USA CORPORATION,BEAVER CREEK  149-94-31D-30H TF,SWSE,31.0,149.0,94.0,MCK,EAGLE NEST,BAKKEN,18308.0,13099.0,30.0,18181.0,21969.0,4861.0,15453.0,47.6754268524684,-102.757816877348
04/2018,33053040220000.0,22530.0,ENERPLUS RESOURCES USA CORPORATION,BRADFIELD  31-14H,LOT4,31.0,149.0,94.0,MCK,EAGLE NEST,BAKKEN,2052.0,1139.0,30.0,2196.0,1390.0,1336.0,0.0,47.6751342138758,-102.769282564357
04/2018,33025011580000.0,19476.0,ENERPLUS RESOURCES USA CORPORATION,BUFFALO RUN  5-24H,SESW,5.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,639.0,403.0,30.0,718.0,767.0,0.0,716.0,47.6613893184102,-102.686694243177
04/2018,33025007640000.0,17304.0,ENERPLUS RESOURCES USA CORPORATION,BURR  16-44H,SESE,16.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,633.0,266.0,30.0,599.0,507.0,162.0,288.0,47.6323842417331,-102.653054280616
04/2018,33053045070000.0,24163.0,ENERPLUS RESOURCES USA CORPORATION,CIRRUS  149-94-33D-28H,SESE,33.0,149.0,94.0,MCK,EAGLE NEST,BAKKEN,1682.0,1011.0,30.0,1738.0,2659.0,2608.0,0.0,47.6747787161093,-102.709853882198
04/2018,33025031600000.0,32751.0,ENERPLUS RESOURCES USA CORPORATION,DENALI  148-95-12D-01H-TF,SESE,12.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,6442.0,9569.0,30.0,6644.0,7086.0,6204.0,641.0,47.6468317674336,-102.718592911927
04/2018,33025032480000.0,33169.0,ENERPLUS RESOURCES USA CORPORATION,ELBERT  148-95-12D-01H-TF,SESE,12.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,7700.0,21011.0,22.0,7762.0,7442.0,7249.0,0.0,47.6468356170214,-102.718999043441
04/2018,33053040230000.0,22531.0,ENERPLUS RESOURCES USA CORPORATION,EMERALD  148-95-03A-10H,LOT4,31.0,149.0,94.0,MCK,EAGLE NEST,BAKKEN,1978.0,776.0,28.0,1972.0,2373.0,1597.0,729.0,47.6751708751043,-102.769477607669
04/2018,33025031590000.0,32750.0,ENERPLUS RESOURCES USA CORPORATION,EVEREST  148-95-12D-01H,SESE,12.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,5963.0,5577.0,18.0,6184.0,5964.0,5775.0,53.0,47.6468298426397,-102.71838984617
04/2018,33025014520000.0,21415.0,ENERPLUS RESOURCES USA CORPORATION,GRAY WOLF  148-94-05CH TF,SESW,5.0,148.0,94.0,DUN,EAGLE NEST,BAKKEN,528.0,303.0,30.0,741.0,634.0,0.0,582.0,47.6613898957447,-102.686897368724
04/2018,33025013880000.0,20917.0,ENERPLUS RESOURCES USA CORPORATION,LIKES EAGLE  #2-31H,LOT2,2.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,1418.0,701.0,29.0,1512.0,2128.0,1556.0,521.0,47.6734614308439,-102.741762266054
04/2018,33053045080000.0,24164.0,ENERPLUS RESOURCES USA CORPORATION,NIMBUS  149-94-33D-28H ,SESE,33.0,149.0,94.0,MCK,EAGLE NEST,BAKKEN,2061.0,1296.0,29.0,2107.0,3038.0,2987.0,0.0,47.6747806533636,-102.710260221281
04/2018,33053074210000.0,32341.0,ENERPLUS RESOURCES USA CORPORATION,QUILLFISH  149-95-36C-25H-TF-LLW,LOT4,36.0,149.0,95.0,MCK,EAGLE NEST,BAKKEN,9384.0,2758.0,30.0,9630.0,16514.0,14414.0,0.0,47.6746402759768,-102.789974716444
04/2018,33053068740000.0,31072.0,ENERPLUS RESOURCES USA CORPORATION,TACKLE   149-95-36C-25H TF,LOT4,36.0,149.0,95.0,MCK,EAGLE NEST,BAKKEN,7871.0,3672.0,29.0,8173.0,10435.0,7730.0,0.0,47.6746414206445,-102.789568359426
04/2018,33025008970000.0,17975.0,ENERPLUS RESOURCES USA CORPORATION,TAT {714A}  2-1H,LOT2,1.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6732804721814,-102.72442831436
04/2018,33025032470000.0,33168.0,ENERPLUS RESOURCES USA CORPORATION,WHITNEY  148-95-12D-01H,SESE,12.0,148.0,95.0,DUN,EAGLE NEST,BAKKEN,11652.0,8670.0,14.0,11577.0,12817.0,10811.0,1844.0,47.6468336922275,-102.718795977684
04/2018,33053044920000.0,24113.0,ENERPLUS RESOURCES USA CORPORATION,ZION  148-95-02B-11H,SWSE,31.0,149.0,94.0,MCK,EAGLE NEST,BAKKEN,9.0,0.0,1.0,0.0,10.0,0.0,10.0,47.6754281383642,-102.757613705813
04/2018,33053059570000.0,28460.0,QEP ENERGY COMPANY,TAT  4-35-26TH,SESE,35.0,149.0,95.0,MCK,EAGLE NEST,BAKKEN,1070.0,1027.0,30.0,1055.0,1598.0,1175.0,213.0,47.674738474172,-102.794626743466
